"","2007","2008","2009"
"131",728.194732912692,718.905082681283,580.922192289779
"132",728.194732912692,723.712426260566,580.922192289779
"133",738.014882056345,729.132497129358,580.922192289779
"134",742.321749793943,741.845216973292,586.532251116787
"135",748.855558030183,746.951636122059,589.988841602873
"136",748.855558030183,746.951636122059,589.988841602873
"137",763.815658951345,758.432688805395,605.331863459551
"138",779.718672459781,758.432688805395,605.331863459551
"139",785.126490259086,769.076031528924,612.813854317309
"140",804.736264414685,774.954197404605,622.461472430536
"141",816.588972931931,784.163691978708,646.45454717708
"142",831.354619912761,787.17343873673,646.45454717708
"143",836.346482496706,793.144751037618,646.45454717708
"144",839.943554003922,809.332460499198,655.305295550684
"145",859.042330614142,824.719271996297,662.758346130858
"146",859.042330614142,824.719271996297,664.961412784133
"147",861.394633114085,831.078374565116,675.460629677379
"148",864.218052177849,833.315160541589,693.596117082401
"149",864.218052177849,836.176798140284,709.194949325771
"150",872.466318281368,848.533740701208,711.403090857474
"151",879.206127961982,853.23367644473,718.333486543162
"152",893.531040025502,861.26356451089,718.333486543162
"153",902.284472736321,865.980044302531,729.15915905407
"154",908.335203577915,881.483969470823,733.808402784293
"155",911.01431638888,881.483969470823,737.282620029995
"156",914.454940352262,887.058044430343,740.921571381224
"157",919.683236757308,896.502179111429,761.428738675956
"158",940.263308350697,900.932788959442,781.69510988954
"159",962.212520634637,900.932788959442,783.928344800047
"160",967.244504067763,900.932788959442,783.928344800047
"161",983.541765867819,904.533025218817,783.928344800047
"162",994.379709489084,918.7984208715,786.417695106987
"163",1008.53118331244,923.870510915784,801.053407590623
"164",1011.95473493911,935.091483153163,809.027607918741
"165",1011.95473493911,935.091483153163,809.027607918741
"166",1027.30725046359,937.931467574112,813.618949409526
"167",1035.14756778525,954.605032495155,833.128071299632
"168",1041.17412277855,954.605032495155,854.103761726204
"169",1044.68980762233,959.904322570103,856.974577748544
"170",1046.89544955674,964.011371481854,862.721811123104
"171",1046.89544955674,968.994239187588,885.627324067123
"172",1067.49788481819,968.994239187588,885.627324067123
"173",1071.41718416771,973.004908646994,889.904383854635
"174",1078.71945114118,973.004908646994,906.408023318909
"175",1078.71945114118,989.661786444073,916.956810850641
"176",1090.6331869071,995.179587759563,916.956810850641
"177",1095.87690220675,997.761322153391,919.220307662281
"178",1095.87690220675,997.761322153391,919.220307662281
"179",1107.62864820193,997.761322153391,939.817092466305
"180",1107.62864820193,1007.74268675109,939.817092466305
"181",1107.62864820193,1015.29661494654,956.787171612899
"182",1113.8049871667,1040.16289786554,956.787171612899
"183",1130.57293853284,1043.20019349903,959.458860527268
"184",1135.61363613213,1063.13340508455,959.458860527268
"185",1140.28469694835,1063.13340508455,970.918891819235
"186",1144.66917640095,1068.94492542034,970.918891819235
"187",1144.66917640095,1071.88562026658,981.852542527843
"188",1144.66917640095,1085.34696718596,995.308513189188
"189",1148.43217647994,1085.34696718596,999.511886748488
"190",1156.80905549239,1091.20674279728,1005.40169503749
"191",1166.28686039476,1095.12006532364,1015.142079784
"192",1171.81646614461,1097.66903259125,1026.24842806329
"193",1176.86563899599,1100.51742165317,1029.49619071618
"194",1183.51235858667,1106.1525778236,1045.11932556155
"195",1190.8045322964,1106.1525778236,1049.91995876284
"196",1193.90568646496,1109.56142142003,1063.48660114764
"197",1203.02796166844,1130.02813812361,1071.82181225659
"198",1203.02796166844,1130.02813812361,1085.60749720134
"199",1217.77073341561,1143.37533227276,1088.30224158961
"200",1237.66462421763,1150.20994401734,1092.93733692403
"201",1250.66203862992,1154.35614109735,1092.93733692403
"202",1263.64403402063,1159.68972117258,1115.14519003187
"203",1265.95015454451,1172.47356597689,1115.14519003187
"204",1268.31590055859,1172.47356597689,1115.14519003187
"205",1268.31590055859,1172.47356597689,1120.10008188695
"206",1272.79836630135,1175.91696226626,1136.2299088712
"207",1272.79836630135,1182.97119050075,1150.9454879889
"208",1272.79836630135,1187.01319508831,1166.94581435444
"209",1285.60433050985,1200.00408330354,1170.54885694217
"210",1290.81522328603,1209.72042792319,1175.23244514367
"211",1294.47681420385,1214.6518106222,1192.19231822785
"212",1304.55528888308,1218.10318791056,1197.43026297891
"213",1304.55528888308,1222.30031249126,1216.23372414087
"214",1304.55528888308,1222.30031249126,1225.43149812539
"215",1311.14029213398,1222.30031249126,1231.23804940323
"216",1323.25121282411,1242.9262707029,1231.23804940323
"217",1323.25121282411,1245.78981678832,1231.23804940323
"218",1328.36054707684,1257.49986514025,1231.23804940323
"219",1328.36054707684,1261.10738155679,1238.89440364517
"220",1334.41296832317,1261.10738155679,1260.70986807774
"221",1354.66745702499,1267.20767325793,1272.86899746231
"222",1354.66745702499,1273.38197684715,1283.80653659349
"223",1373.84220028418,1275.86947489082,1287.59091005018
"224",1373.84220028418,1283.71389071832,1287.59091005018
"225",1376.57947765564,1299.47309751696,1291.87171047112
"226",1380.42715952786,1302.2869550652,1302.80061182505
"227",1397.05485241103,1302.2869550652,1302.80061182505
"228",1397.05485241103,1305.24446622082,1308.02997896021
"229",1397.05485241103,1305.24446622082,1325.53696041526
"230",1402.91882040731,1308.6971872787,1339.08524873245
