"","2008","2009","2010"
"209",1347.37268739987,1187.7135750771,1243.49520789216
"210",1363.97930415943,1204.3258464572,1255.85376761493
"211",1379.76973977585,1216.74888165028,1261.7261418425
"212",1383.31271043484,1216.74888165028,1265.96596382949
"213",1406.03009930986,1233.99605468503,1281.89568725181
"214",1419.57159561324,1233.99605468503,1284.97083528437
"215",1423.41721334109,1236.56736373157,1291.83562480776
"216",1427.79574325186,1242.36639710067,1296.0476426846
"217",1442.49260915062,1252.82031205723,1298.61420038458
"218",1459.37277189049,1256.97296255434,1314.24013005347
"219",1465.62409401614,1269.22178424491,1314.24013005347
"220",1465.62409401614,1273.84954813205,1314.24013005347
"221",1465.62409401614,1278.93745891151,1318.87527681733
"222",1475.91390767736,1290.35094360138,1322.63699578604
"223",1487.62957634139,1295.35266587245,1326.72960684765
"224",1507.53500150817,1318.65149572357,1326.72960684765
"225",1511.54121404089,1318.65149572357,1338.71808190652
"226",1530.1325946135,1324.69428307635,1338.71808190652
"227",1543.261644729,1336.04306291027,1341.2971967182
"228",1546.39363435876,1339.83192828526,1352.83385248418
"229",1546.39363435876,1358.37343197402,1366.40988872956
"230",1546.39363435876,1375.1203394954,1368.74869210299
