"X","Species","Type","site","lat","lon","alt","Biome","year","tree","DOY","MAT","Chill0_5","Chill_5_5","Chill_5_0","Chill_10_0","Force5s","photoperiod","scPDSI1","scPDSI2","scPDSI3","scPDSI4","scPDSI5","scPDSI6","scPDSI_p","SPEI1m1","SPEI1m2","SPEI1m3","SPEI1m4","SPEI1m5","SPEI1m6","SPEI1m_p","SPEI3m1","SPEI3m2","SPEI3m3","SPEI3m4","SPEI3m5","SPEI3m6","SPEI3m_p","SPEI6m1","SPEI6m2","SPEI6m3","SPEI6m4","SPEI6m5","SPEI6m6","SPEI6m_p","Precip","PrecipDOY"
"1536","PCMA","Late","SIM",48.21666667,-71.25,338,"Boreal",2005,23,150,2.33506164378904,37,76,39,72,115.185742798313,15.55,-1.4,-1.47,0.41,1.39,1.18,1.07,1.18,-1.7902,-0.49269,0.27106,1.0213,-1.4037,-0.10736,-1.4037,-0.89025,-1.1357,-1.0599,0.44487,-0.21701,-0.52644,-0.21701,-1.3859,-1.2557,-1.0766,-0.2978,-0.86588,-0.99376,-0.86588,821.6,178.4
"1537","PICE","Late","5T1",46.45,12.13333333,2085,"Temperate",2004,3,138,2.07715846994536,53,123,70,121,21.2016348010669,14.91,-2.39,-1.55,-1.47,-1.76,-1.29,-1.35,-1.29,-0.86013,1.0755,0.046338,-0.88713,0.42485,-0.64961,0.42485,0.77138,0.53362,0.12179,0.070386,-0.41462,-0.75723,-0.41462,0.05106,0.70439,0.9426,0.65902,0.10064,-0.44013,0.10064,NA,NA
"1538","PICE","Late","5T2",46.45833333,12.13333333,2156,"Temperate",2004,12,150,1.99469945355191,63,127,64,118,31.1002088989338,15.3,-2.39,-1.55,-1.47,-1.76,-1.29,-1.35,-1.29,-0.86013,1.0755,0.046338,-0.88713,0.42485,-0.64961,0.42485,0.77138,0.53362,0.12179,0.070386,-0.41462,-0.75723,-0.41462,0.05106,0.70439,0.9426,0.65902,0.10064,-0.44013,0.10064,NA,NA
"1539","PICE","Late","5T2",46.45833333,12.13333333,2156,"Temperate",2004,11,165,1.99469945355191,66,130,64,118,86.09111141306,15.58,-2.39,-1.55,-1.47,-1.76,-1.29,-1.35,-1.29,-0.86013,1.0755,0.046338,-0.88713,0.42485,-0.64961,0.42485,0.77138,0.53362,0.12179,0.070386,-0.41462,-0.75723,-0.41462,0.05106,0.70439,0.9426,0.65902,0.10064,-0.44013,0.10064,465.6,51
"1540","PICE","Late","5T1",46.45,12.13333333,2085,"Temperate",2005,1,128,1.5818886129589,51,111,60,99,24.8533575045085,14.53,-1.13,-1.57,-2.15,-1.77,-1.94,-2.69,-1.77,-1.2363,-1.3555,-1.5499,0.49045,-0.48072,-1.7896,0.49045,-0.85229,-1.3278,-2.0817,-1.3468,-1.1087,-1.0817,-1.3468,-0.71387,-1.0493,-1.3405,-1.5426,-1.6223,-1.8967,-1.5426,NA,NA
"1541","PICE","Late","5T2",46.45833333,12.13333333,2156,"Temperate",2003,13,136,2.92002739726027,44,120,76,120,63.5014644009745,14.84,-0.53,-1.1,-1.95,-1.65,-2.26,-2.88,-2.26,-0.28531,-1.2984,-1.6806,-0.072928,-0.70742,-1.625,-0.70742,1.3694,-1.0648,-1.7817,-1.6409,-1.592,-1.4338,-1.592,1.256,0.7364,0.034079,0.14966,-1.806,-1.8875,-1.806,NA,NA
"1542","PICE","Late","5T2",46.45833333,12.13333333,2156,"Temperate",2004,13,144,1.99469945355191,58,122,64,118,28.7449171398129,15.12,-2.39,-1.55,-1.47,-1.76,-1.29,-1.35,-1.29,-0.86013,1.0755,0.046338,-0.88713,0.42485,-0.64961,0.42485,0.77138,0.53362,0.12179,0.070386,-0.41462,-0.75723,-0.41462,0.05106,0.70439,0.9426,0.65902,0.10064,-0.44013,0.10064,NA,NA
"1543","PICE","Late","5T1",46.45,12.13333333,2085,"Temperate",2004,10,150,2.07715846994536,59,130,71,122,38.4061388914916,15.3,-2.39,-1.55,-1.47,-1.76,-1.29,-1.35,-1.29,-0.86013,1.0755,0.046338,-0.88713,0.42485,-0.64961,0.42485,0.77138,0.53362,0.12179,0.070386,-0.41462,-0.75723,-0.41462,0.05106,0.70439,0.9426,0.65902,0.10064,-0.44013,0.10064,NA,NA
"1544","PICE","Late","5T2",46.45833333,12.13333333,2156,"Temperate",2003,15,167,2.92002739726027,48,124,76,120,235.14607660225,15.6,-0.53,-1.1,-1.95,-1.65,-2.26,-2.88,-2.88,-0.28531,-1.2984,-1.6806,-0.072928,-0.70742,-1.625,-1.625,1.3694,-1.0648,-1.7817,-1.6409,-1.592,-1.4338,-1.4338,1.256,0.7364,0.034079,0.14966,-1.806,-1.8875,-1.8875,518.1,85.7
"1545","PICE","Late","5T3",46.45,12.125,2085,"Temperate",2005,25,143,1.5818886129589,61,123,62,101,37.4029210070434,15.11,-1.13,-1.57,-2.15,-1.77,-1.94,-2.69,-1.94,-1.2363,-1.3555,-1.5499,0.49045,-0.48072,-1.7896,-0.48072,-0.85229,-1.3278,-2.0817,-1.3468,-1.1087,-1.0817,-1.1087,-0.71387,-1.0493,-1.3405,-1.5426,-1.6223,-1.8967,-1.6223,NA,NA
"1546","PICE","Late","5T1",46.45,12.13333333,2085,"Temperate",2004,9,154,2.07715846994536,61,132,71,122,43.1426210795248,15.4,-2.39,-1.55,-1.47,-1.76,-1.29,-1.35,-1.29,-0.86013,1.0755,0.046338,-0.88713,0.42485,-0.64961,0.42485,0.77138,0.53362,0.12179,0.070386,-0.41462,-0.75723,-0.41462,0.05106,0.70439,0.9426,0.65902,0.10064,-0.44013,0.10064,NA,NA
"1547","PICE","Late","5T2",46.45833333,12.13333333,2156,"Temperate",2003,14,150,2.92002739726027,48,124,76,120,105.936398567997,15.31,-0.53,-1.1,-1.95,-1.65,-2.26,-2.88,-2.26,-0.28531,-1.2984,-1.6806,-0.072928,-0.70742,-1.625,-0.70742,1.3694,-1.0648,-1.7817,-1.6409,-1.592,-1.4338,-1.592,1.256,0.7364,0.034079,0.14966,-1.806,-1.8875,-1.806,518.1,21.9
"1548","PICE","Late","KRU",47.2,11.45,2180,"Temperate",2007,3,124,1.52857534246575,56,125,69,96,49.5222474929454,14.4,-3.42,-3.27,-2.84,-4.6,1.09,0.66,-4.6,-0.20803,-0.15499,0.86949,-2.1337,1.3458,0.05451,-2.1337,-1.1389,-0.74729,0.0019474,-0.86962,0.18087,-0.23268,-0.86962,-0.95857,-1.3051,-0.84621,-1.3093,-0.49082,-0.20062,-1.3093,942.5,127.8
"1549","PICE","Late","5T2",46.45833333,12.13333333,2156,"Temperate",2005,13,136,1.58546466895068,55,118,63,100,25.2136975061169,14.86,-1.13,-1.57,-2.15,-1.77,-1.94,-2.69,-1.94,-1.2363,-1.3555,-1.5499,0.49045,-0.48072,-1.7896,-0.48072,-0.85229,-1.3278,-2.0817,-1.3468,-1.1087,-1.0817,-1.1087,-0.71387,-1.0493,-1.3405,-1.5426,-1.6223,-1.8967,-1.6223,NA,NA
"1550","PICE","Late","5T2",46.45833333,12.13333333,2156,"Temperate",2003,12,142,2.92002739726027,48,124,76,120,69.9650535409707,15.06,-0.53,-1.1,-1.95,-1.65,-2.26,-2.88,-2.26,-0.28531,-1.2984,-1.6806,-0.072928,-0.70742,-1.625,-0.70742,1.3694,-1.0648,-1.7817,-1.6409,-1.592,-1.4338,-1.592,1.256,0.7364,0.034079,0.14966,-1.806,-1.8875,-1.806,NA,NA
"1551","PICE","Late","KRU",47.2,11.45,2180,"Temperate",2007,2,124,1.52857534246575,56,125,69,96,49.5222474929454,14.4,-3.42,-3.27,-2.84,-4.6,1.09,0.66,-4.6,-0.20803,-0.15499,0.86949,-2.1337,1.3458,0.05451,-2.1337,-1.1389,-0.74729,0.0019474,-0.86962,0.18087,-0.23268,-0.86962,-0.95857,-1.3051,-0.84621,-1.3093,-0.49082,-0.20062,-1.3093,942.5,127.8
"1552","PICE","Late","5T3",46.45,12.125,2085,"Temperate",2005,23,147,1.5818886129589,61,123,62,101,59.0289780755104,15.24,-1.13,-1.57,-2.15,-1.77,-1.94,-2.69,-1.94,-1.2363,-1.3555,-1.5499,0.49045,-0.48072,-1.7896,-0.48072,-0.85229,-1.3278,-2.0817,-1.3468,-1.1087,-1.0817,-1.1087,-0.71387,-1.0493,-1.3405,-1.5426,-1.6223,-1.8967,-1.6223,NA,NA
"1553","PICE","Late","5T3",46.45,12.125,2085,"Temperate",2005,24,147,1.5818886129589,61,123,62,101,59.0289780755104,15.24,-1.13,-1.57,-2.15,-1.77,-1.94,-2.69,-1.94,-1.2363,-1.3555,-1.5499,0.49045,-0.48072,-1.7896,-0.48072,-0.85229,-1.3278,-2.0817,-1.3468,-1.1087,-1.0817,-1.1087,-0.71387,-1.0493,-1.3405,-1.5426,-1.6223,-1.8967,-1.6223,NA,NA
"1554","PICE","Late","5T1",46.45,12.13333333,2085,"Temperate",2005,4,128,1.5818886129589,51,111,60,99,24.8533575045085,14.53,-1.13,-1.57,-2.15,-1.77,-1.94,-2.69,-1.77,-1.2363,-1.3555,-1.5499,0.49045,-0.48072,-1.7896,0.49045,-0.85229,-1.3278,-2.0817,-1.3468,-1.1087,-1.0817,-1.3468,-0.71387,-1.0493,-1.3405,-1.5426,-1.6223,-1.8967,-1.5426,NA,NA
"1555","PICE","Late","5T3",46.45,12.125,2085,"Temperate",2005,21,150,1.5818886129589,61,123,62,101,84.8435403745274,15.32,-1.13,-1.57,-2.15,-1.77,-1.94,-2.69,-1.94,-1.2363,-1.3555,-1.5499,0.49045,-0.48072,-1.7896,-0.48072,-0.85229,-1.3278,-2.0817,-1.3468,-1.1087,-1.0817,-1.1087,-0.71387,-1.0493,-1.3405,-1.5426,-1.6223,-1.8967,-1.6223,NA,NA
"1556","PICE","Late","5T1",46.45,12.13333333,2085,"Temperate",2005,6,139,1.5818886129589,60,122,62,101,24.8533575045085,14.98,-1.13,-1.57,-2.15,-1.77,-1.94,-2.69,-1.94,-1.2363,-1.3555,-1.5499,0.49045,-0.48072,-1.7896,-0.48072,-0.85229,-1.3278,-2.0817,-1.3468,-1.1087,-1.0817,-1.1087,-0.71387,-1.0493,-1.3405,-1.5426,-1.6223,-1.8967,-1.6223,NA,NA
"1557","PICE","Late","KRU",47.2,11.45,2180,"Temperate",2007,1,134,1.52857534246575,59,129,70,97,68.3621843228576,14.84,-3.42,-3.27,-2.84,-4.6,1.09,0.66,-4.6,-0.20803,-0.15499,0.86949,-2.1337,1.3458,0.05451,-2.1337,-1.1389,-0.74729,0.0019474,-0.86962,0.18087,-0.23268,-0.86962,-0.95857,-1.3051,-0.84621,-1.3093,-0.49082,-0.20062,-1.3093,942.5,165.4
"1558","PICE","Late","5T1",46.45,12.13333333,2085,"Temperate",2004,2,142,2.07715846994536,53,123,70,121,36.074711971228,15.06,-2.39,-1.55,-1.47,-1.76,-1.29,-1.35,-1.29,-0.86013,1.0755,0.046338,-0.88713,0.42485,-0.64961,0.42485,0.77138,0.53362,0.12179,0.070386,-0.41462,-0.75723,-0.41462,0.05106,0.70439,0.9426,0.65902,0.10064,-0.44013,0.10064,NA,NA
"1559","PICE","Late","SUS",45.05,6.666666667,2030,"Temperate",2004,286,146,3.85765027322404,57,136,79,117,78.076790578017,15.03,-1.58,-1.51,-2.14,-2.54,-3.03,-4.06,-3.03,1.8755,-0.89935,-1.315,-1.3164,-1.4496,-1.2463,-1.4496,-0.047969,0.040219,0.13063,-1.8634,-1.9957,-2.062,-1.9957,0.027512,-0.24186,-0.29399,-1.2268,-1.42,-1.3921,-1.42,279.4,58.4
"1560","PICE","Late","5T2",46.45833333,12.13333333,2156,"Temperate",2005,12,136,1.58546466895068,55,118,63,100,25.2136975061169,14.86,-1.13,-1.57,-2.15,-1.77,-1.94,-2.69,-1.94,-1.2363,-1.3555,-1.5499,0.49045,-0.48072,-1.7896,-0.48072,-0.85229,-1.3278,-2.0817,-1.3468,-1.1087,-1.0817,-1.1087,-0.71387,-1.0493,-1.3405,-1.5426,-1.6223,-1.8967,-1.6223,NA,NA
"1561","PICE","Late","5T1",46.45,12.13333333,2085,"Temperate",2003,3,142,2.97208219178082,47,127,80,122,70.8074147196629,15.06,-0.53,-1.1,-1.95,-1.65,-2.26,-2.88,-2.26,-0.28531,-1.2984,-1.6806,-0.072928,-0.70742,-1.625,-0.70742,1.3694,-1.0648,-1.7817,-1.6409,-1.592,-1.4338,-1.592,1.256,0.7364,0.034079,0.14966,-1.806,-1.8875,-1.806,NA,NA
"1562","PICE","Late","SUS",45.05,6.666666667,2030,"Temperate",2003,290,135,4.20191780821918,55,127,72,105,72.9906645632265,14.66,-0.29,-0.87,-1.67,-1.51,-2.37,-3.28,-1.51,0.059586,-0.32841,-1.2983,0.384,0.17154,-0.79972,0.384,0.46916,-0.59889,-0.99311,-0.8357,-0.57979,-0.30396,-0.8357,0.55188,0.2838,-0.24617,-0.2296,-0.83338,-0.8934,-0.2296,355.8,80.8
"1563","PICE","Late","5T1",46.45,12.13333333,2085,"Temperate",2004,1,148,2.07715846994536,57,128,71,122,38.4061388914916,15.25,-2.39,-1.55,-1.47,-1.76,-1.29,-1.35,-1.29,-0.86013,1.0755,0.046338,-0.88713,0.42485,-0.64961,0.42485,0.77138,0.53362,0.12179,0.070386,-0.41462,-0.75723,-0.41462,0.05106,0.70439,0.9426,0.65902,0.10064,-0.44013,0.10064,NA,NA
"1564","PICE","Late","TIM",47.2,11.45,1950,"Temperate",2007,3,122,3.6501095890411,68,128,60,79,85.3470070511117,14.3,-3.42,-3.27,-2.84,-4.6,1.09,0.66,-4.6,-0.20803,-0.15499,0.86949,-2.1337,1.3458,0.05451,-2.1337,-1.1389,-0.74729,0.0019474,-0.86962,0.18087,-0.23268,-0.86962,-0.95857,-1.3051,-0.84621,-1.3093,-0.49082,-0.20062,-1.3093,935.8,124.7
"1565","PICE","Late","5T2",46.45833333,12.13333333,2156,"Temperate",2005,14,143,1.58546466895068,59,122,63,100,38.0471899127773,15.12,-1.13,-1.57,-2.15,-1.77,-1.94,-2.69,-1.94,-1.2363,-1.3555,-1.5499,0.49045,-0.48072,-1.7896,-0.48072,-0.85229,-1.3278,-2.0817,-1.3468,-1.1087,-1.0817,-1.1087,-0.71387,-1.0493,-1.3405,-1.5426,-1.6223,-1.8967,-1.6223,NA,NA
"1566","PICE","Late","5T3",46.45,12.125,2085,"Temperate",2005,22,150,1.5818886129589,61,123,62,101,84.8435403745274,15.32,-1.13,-1.57,-2.15,-1.77,-1.94,-2.69,-1.94,-1.2363,-1.3555,-1.5499,0.49045,-0.48072,-1.7896,-0.48072,-0.85229,-1.3278,-2.0817,-1.3468,-1.1087,-1.0817,-1.1087,-0.71387,-1.0493,-1.3405,-1.5426,-1.6223,-1.8967,-1.6223,NA,NA
"1567","PICE","Late","5T1",46.45,12.13333333,2085,"Temperate",2002,10,141,2.83602739726027,62,147,85,121,33.4393259694404,15.04,-2.34,-2.3,-2.53,0.25,0.78,0.76,0.78,-1.2063,-0.13618,-0.10743,0.61989,1.2005,1.5612,1.2005,-1.7711,-1.5947,-0.81933,-0.0036587,0.8685,1.79,0.8685,-1.929,-1.8569,-2.0517,-1.391,-0.47943,0.45263,-0.47943,NA,NA
"1568","PICE","Late","5T2",46.45833333,12.13333333,2156,"Temperate",2004,15,150,1.99469945355191,63,127,64,118,31.1002088989338,15.3,-2.39,-1.55,-1.47,-1.76,-1.29,-1.35,-1.29,-0.86013,1.0755,0.046338,-0.88713,0.42485,-0.64961,0.42485,0.77138,0.53362,0.12179,0.070386,-0.41462,-0.75723,-0.41462,0.05106,0.70439,0.9426,0.65902,0.10064,-0.44013,0.10064,NA,NA
"1569","PICE","Late","5T3",46.45,12.125,2085,"Temperate",2004,25,154,2.07715846994536,54,126,72,131,43.1426210795248,15.4,-2.39,-1.55,-1.47,-1.76,-1.29,-1.35,-1.29,-0.86013,1.0755,0.046338,-0.88713,0.42485,-0.64961,0.42485,0.77138,0.53362,0.12179,0.070386,-0.41462,-0.75723,-0.41462,0.05106,0.70439,0.9426,0.65902,0.10064,-0.44013,0.10064,NA,NA
"1570","PICE","Late","5T2",46.45833333,12.13333333,2156,"Temperate",2004,14,159,1.99469945355191,65,129,64,118,49.5248575278788,15.5,-2.39,-1.55,-1.47,-1.76,-1.29,-1.35,-1.29,-0.86013,1.0755,0.046338,-0.88713,0.42485,-0.64961,0.42485,0.77138,0.53362,0.12179,0.070386,-0.41462,-0.75723,-0.41462,0.05106,0.70439,0.9426,0.65902,0.10064,-0.44013,0.10064,NA,NA
"1571","PICE","Late","5T1",46.45,12.13333333,2085,"Temperate",2005,10,136,1.5818886129589,57,119,62,101,24.8533575045085,14.86,-1.13,-1.57,-2.15,-1.77,-1.94,-2.69,-1.94,-1.2363,-1.3555,-1.5499,0.49045,-0.48072,-1.7896,-0.48072,-0.85229,-1.3278,-2.0817,-1.3468,-1.1087,-1.0817,-1.1087,-0.71387,-1.0493,-1.3405,-1.5426,-1.6223,-1.8967,-1.6223,NA,NA
"1572","PICE","Late","5T2",46.45833333,12.13333333,2156,"Temperate",2003,11,136,2.92002739726027,44,120,76,120,63.5014644009745,14.84,-0.53,-1.1,-1.95,-1.65,-2.26,-2.88,-2.26,-0.28531,-1.2984,-1.6806,-0.072928,-0.70742,-1.625,-0.70742,1.3694,-1.0648,-1.7817,-1.6409,-1.592,-1.4338,-1.592,1.256,0.7364,0.034079,0.14966,-1.806,-1.8875,-1.806,NA,NA
"1573","PICE","Late","SUS",45.05,6.666666667,2030,"Temperate",2004,290,146,3.85765027322404,57,136,79,117,78.076790578017,15.03,-1.58,-1.51,-2.14,-2.54,-3.03,-4.06,-3.03,1.8755,-0.89935,-1.315,-1.3164,-1.4496,-1.2463,-1.4496,-0.047969,0.040219,0.13063,-1.8634,-1.9957,-2.062,-1.9957,0.027512,-0.24186,-0.29399,-1.2268,-1.42,-1.3921,-1.42,279.4,58.4
"1574","PICE","Late","5T1",46.45,12.13333333,2085,"Temperate",2003,9,136,2.97208219178082,43,123,80,122,64.4541655073431,14.84,-0.53,-1.1,-1.95,-1.65,-2.26,-2.88,-2.26,-0.28531,-1.2984,-1.6806,-0.072928,-0.70742,-1.625,-0.70742,1.3694,-1.0648,-1.7817,-1.6409,-1.592,-1.4338,-1.592,1.256,0.7364,0.034079,0.14966,-1.806,-1.8875,-1.806,NA,NA
"1575","PICE","Late","KRU",47.2,11.45,2180,"Temperate",2007,5,124,1.52857534246575,56,125,69,96,49.5222474929454,14.4,-3.42,-3.27,-2.84,-4.6,1.09,0.66,-4.6,-0.20803,-0.15499,0.86949,-2.1337,1.3458,0.05451,-2.1337,-1.1389,-0.74729,0.0019474,-0.86962,0.18087,-0.23268,-0.86962,-0.95857,-1.3051,-0.84621,-1.3093,-0.49082,-0.20062,-1.3093,942.5,127.8
"1576","PICE","Late","SUS",45.05,6.666666667,2030,"Temperate",2003,289,128,4.20191780821918,53,125,72,105,56.3875374450181,14.39,-0.29,-0.87,-1.67,-1.51,-2.37,-3.28,-1.51,0.059586,-0.32841,-1.2983,0.384,0.17154,-0.79972,0.384,0.46916,-0.59889,-0.99311,-0.8357,-0.57979,-0.30396,-0.8357,0.55188,0.2838,-0.24617,-0.2296,-0.83338,-0.8934,-0.2296,355.8,75.4
"1577","PICE","Late","5T2",46.45833333,12.13333333,2156,"Temperate",2002,15,155,2.7907397260274,53,136,83,121,75.0754087476681,15.44,-2.34,-2.3,-2.53,0.25,0.78,0.76,0.78,-1.2063,-0.13618,-0.10743,0.61989,1.2005,1.5612,1.2005,-1.7711,-1.5947,-0.81933,-0.0036587,0.8685,1.79,0.8685,-1.929,-1.8569,-2.0517,-1.391,-0.47943,0.45263,-0.47943,NA,NA
"1578","PICE","Late","5T2",46.45833333,12.13333333,2156,"Temperate",2002,14,144,2.7907397260274,51,134,83,121,41.3569644177862,15.14,-2.34,-2.3,-2.53,0.25,0.78,0.76,0.78,-1.2063,-0.13618,-0.10743,0.61989,1.2005,1.5612,1.2005,-1.7711,-1.5947,-0.81933,-0.0036587,0.8685,1.79,0.8685,-1.929,-1.8569,-2.0517,-1.391,-0.47943,0.45263,-0.47943,NA,NA
"1579","PICE","Late","5T2",46.45833333,12.13333333,2156,"Temperate",2005,15,143,1.58546466895068,59,122,63,100,38.0471899127773,15.12,-1.13,-1.57,-2.15,-1.77,-1.94,-2.69,-1.94,-1.2363,-1.3555,-1.5499,0.49045,-0.48072,-1.7896,-0.48072,-0.85229,-1.3278,-2.0817,-1.3468,-1.1087,-1.0817,-1.1087,-0.71387,-1.0493,-1.3405,-1.5426,-1.6223,-1.8967,-1.6223,NA,NA
"1580","PICE","Late","5T1",46.45,12.13333333,2085,"Temperate",2005,9,147,1.5818886129589,61,123,62,101,59.0289780755104,15.24,-1.13,-1.57,-2.15,-1.77,-1.94,-2.69,-1.94,-1.2363,-1.3555,-1.5499,0.49045,-0.48072,-1.7896,-0.48072,-0.85229,-1.3278,-2.0817,-1.3468,-1.1087,-1.0817,-1.1087,-0.71387,-1.0493,-1.3405,-1.5426,-1.6223,-1.8967,-1.6223,NA,NA
"1581","PICE","Late","5T1",46.45,12.13333333,2085,"Temperate",2002,9,148,2.83602739726027,64,149,85,121,46.4295119217116,15.26,-2.34,-2.3,-2.53,0.25,0.78,0.76,0.78,-1.2063,-0.13618,-0.10743,0.61989,1.2005,1.5612,1.2005,-1.7711,-1.5947,-0.81933,-0.0036587,0.8685,1.79,0.8685,-1.929,-1.8569,-2.0517,-1.391,-0.47943,0.45263,-0.47943,NA,NA
"1582","PICE","Late","SUS",45.05,6.666666667,2030,"Temperate",2004,287,142,3.85765027322404,56,135,79,117,69.40709136788,14.9,-1.58,-1.51,-2.14,-2.54,-3.03,-4.06,-3.03,1.8755,-0.89935,-1.315,-1.3164,-1.4496,-1.2463,-1.4496,-0.047969,0.040219,0.13063,-1.8634,-1.9957,-2.062,-1.9957,0.027512,-0.24186,-0.29399,-1.2268,-1.42,-1.3921,-1.42,279.4,58.4
"1583","PICE","Late","5T3",46.45,12.125,2085,"Temperate",2004,24,154,2.07715846994536,54,126,72,131,43.1426210795248,15.4,-2.39,-1.55,-1.47,-1.76,-1.29,-1.35,-1.29,-0.86013,1.0755,0.046338,-0.88713,0.42485,-0.64961,0.42485,0.77138,0.53362,0.12179,0.070386,-0.41462,-0.75723,-0.41462,0.05106,0.70439,0.9426,0.65902,0.10064,-0.44013,0.10064,NA,NA
"1584","PICE","Late","5T1",46.45,12.13333333,2085,"Temperate",2003,10,136,2.97208219178082,43,123,80,122,64.4541655073431,14.84,-0.53,-1.1,-1.95,-1.65,-2.26,-2.88,-2.26,-0.28531,-1.2984,-1.6806,-0.072928,-0.70742,-1.625,-0.70742,1.3694,-1.0648,-1.7817,-1.6409,-1.592,-1.4338,-1.592,1.256,0.7364,0.034079,0.14966,-1.806,-1.8875,-1.806,NA,NA
"1585","PICE","Late","5T1",46.45,12.13333333,2085,"Temperate",2001,1,142,2.43027397260274,39,141,102,141,37.870076092842,15.08,2.38,1.84,3.07,3.03,-0.62,0.15,-0.62,0.74594,-0.9101,1.6765,0.34811,-1.1668,0.32899,-1.1668,1.3996,-0.25307,0.998,0.93861,1.0323,-0.3291,1.0323,1.7858,1.5999,1.8136,1.5485,0.42091,0.57029,0.42091,NA,NA
"1586","PICE","Late","TIM",47.2,11.45,1950,"Temperate",2007,2,122,3.6501095890411,68,128,60,79,85.3470070511117,14.3,-3.42,-3.27,-2.84,-4.6,1.09,0.66,-4.6,-0.20803,-0.15499,0.86949,-2.1337,1.3458,0.05451,-2.1337,-1.1389,-0.74729,0.0019474,-0.86962,0.18087,-0.23268,-0.86962,-0.95857,-1.3051,-0.84621,-1.3093,-0.49082,-0.20062,-1.3093,935.8,124.7
"1587","PICE","Late","5T2",46.45833333,12.13333333,2156,"Temperate",2005,11,143,1.58546466895068,59,122,63,100,38.0471899127773,15.12,-1.13,-1.57,-2.15,-1.77,-1.94,-2.69,-1.94,-1.2363,-1.3555,-1.5499,0.49045,-0.48072,-1.7896,-0.48072,-0.85229,-1.3278,-2.0817,-1.3468,-1.1087,-1.0817,-1.1087,-0.71387,-1.0493,-1.3405,-1.5426,-1.6223,-1.8967,-1.6223,NA,NA
"1588","PICE","Late","5T1",46.45,12.13333333,2085,"Temperate",2003,2,128,2.97208219178082,42,120,78,120,48.6501289044545,14.51,-0.53,-1.1,-1.95,-1.65,-2.26,-2.88,-1.65,-0.28531,-1.2984,-1.6806,-0.072928,-0.70742,-1.625,-0.072928,1.3694,-1.0648,-1.7817,-1.6409,-1.592,-1.4338,-1.6409,1.256,0.7364,0.034079,0.14966,-1.806,-1.8875,0.14966,NA,NA
"1589","PICE","Late","KRU",47.2,11.45,2180,"Temperate",2007,4,124,1.52857534246575,56,125,69,96,49.5222474929454,14.4,-3.42,-3.27,-2.84,-4.6,1.09,0.66,-4.6,-0.20803,-0.15499,0.86949,-2.1337,1.3458,0.05451,-2.1337,-1.1389,-0.74729,0.0019474,-0.86962,0.18087,-0.23268,-0.86962,-0.95857,-1.3051,-0.84621,-1.3093,-0.49082,-0.20062,-1.3093,942.5,127.8
"1590","PICE","Late","TIM",47.2,11.45,1950,"Temperate",2007,7,113,3.6501095890411,68,128,60,79,50.8192301800511,13.85,-3.42,-3.27,-2.84,-4.6,1.09,0.66,-4.6,-0.20803,-0.15499,0.86949,-2.1337,1.3458,0.05451,-2.1337,-1.1389,-0.74729,0.0019474,-0.86962,0.18087,-0.23268,-0.86962,-0.95857,-1.3051,-0.84621,-1.3093,-0.49082,-0.20062,-1.3093,935.8,118.5
"1591","PICE","Late","5T3",46.45,12.125,2085,"Temperate",2004,22,159,2.07715846994536,54,126,72,131,57.4870470256945,15.5,-2.39,-1.55,-1.47,-1.76,-1.29,-1.35,-1.29,-0.86013,1.0755,0.046338,-0.88713,0.42485,-0.64961,0.42485,0.77138,0.53362,0.12179,0.070386,-0.41462,-0.75723,-0.41462,0.05106,0.70439,0.9426,0.65902,0.10064,-0.44013,0.10064,NA,NA
"1592","PICE","Late","TIM",47.2,11.45,1950,"Temperate",2007,6,113,3.6501095890411,68,128,60,79,50.8192301800511,13.85,-3.42,-3.27,-2.84,-4.6,1.09,0.66,-4.6,-0.20803,-0.15499,0.86949,-2.1337,1.3458,0.05451,-2.1337,-1.1389,-0.74729,0.0019474,-0.86962,0.18087,-0.23268,-0.86962,-0.95857,-1.3051,-0.84621,-1.3093,-0.49082,-0.20062,-1.3093,935.8,118.5
"1593","PICE","Late","5T1",46.45,12.13333333,2085,"Temperate",2003,1,128,2.97208219178082,42,120,78,120,48.6501289044545,14.51,-0.53,-1.1,-1.95,-1.65,-2.26,-2.88,-1.65,-0.28531,-1.2984,-1.6806,-0.072928,-0.70742,-1.625,-0.072928,1.3694,-1.0648,-1.7817,-1.6409,-1.592,-1.4338,-1.6409,1.256,0.7364,0.034079,0.14966,-1.806,-1.8875,0.14966,NA,NA
"1594","PICE","Late","5T2",46.45833333,12.13333333,2156,"Temperate",2002,12,148,2.7907397260274,53,136,83,121,46.4023528332192,15.26,-2.34,-2.3,-2.53,0.25,0.78,0.76,0.78,-1.2063,-0.13618,-0.10743,0.61989,1.2005,1.5612,1.2005,-1.7711,-1.5947,-0.81933,-0.0036587,0.8685,1.79,0.8685,-1.929,-1.8569,-2.0517,-1.391,-0.47943,0.45263,-0.47943,NA,NA
"1595","PICE","Late","TIM",47.2,11.45,1950,"Temperate",2007,8,113,3.6501095890411,68,128,60,79,50.8192301800511,13.85,-3.42,-3.27,-2.84,-4.6,1.09,0.66,-4.6,-0.20803,-0.15499,0.86949,-2.1337,1.3458,0.05451,-2.1337,-1.1389,-0.74729,0.0019474,-0.86962,0.18087,-0.23268,-0.86962,-0.95857,-1.3051,-0.84621,-1.3093,-0.49082,-0.20062,-1.3093,935.8,118.5
